brand,en_name,kor_name,product_num,model,release,color,price,re_price,wish,review,link
Jordan,Jordan 1 Mid Light Smoke Grey Anthracite,조던 1 미드 라이트 스모크 그레이 앤트러사이트,47257,554724-078,22/01/24,LIGHT SMOKE GREY/WHITE-ANTHRACITE,"€120 (약 162,000원)","294,000",1.5만,150,https://kream.co.kr/products/47257
Nike,Nike Dunk Low Retro Black,나이키 덩크 로우 레트로 블랙,28029,DD1391-100,21/01/14,WHITE/BLACK,"129,000원","255,000",6.7만,"8,949",https://kream.co.kr/products/28029
Jordan,Jordan 1 Retro High OG Black Mocha,조던 1 레트로 하이 OG 블랙 모카,25922,555088-105,20/11/13,SAIL/DARK MOCHA-BLACK-BLACK,"199,000원","690,000",2.3만,"5,214",https://kream.co.kr/products/25922
Jordan,Jordan 1 Low Bred Toe,조던 1 로우 브레드 토,42353,553558-612,22/02/17,WHITE/BLACK/UNIVERSITY RED,"129,000원","198,000","6,246",140,https://kream.co.kr/products/42353
New Balance,New Balance 992 Made in USA Grey - D Standard,뉴발란스 992 메이드 인 USA 그레이 - D 스탠다드,23523,M992GR,20/04/13,GREY,"259,000원","299,000",3.2만,"1,994",https://kream.co.kr/products/23523
Nike,(W) Nike Dunk Low Black,(W) 나이키 덩크 로우 블랙,28030,DD1503-101,21/01/04,WHITE/BLACK,"129,000원","263,000",4.6만,"3,404",https://kream.co.kr/products/28030
Jordan,Jordan 1 Mid College Grey,조던 1 미드 컬리지 그레이,40833,554724-082,22/02/03,COLLEGE GREY/LIGHT BONE-WHITE,"139,000원","229,000","6,645",135,https://kream.co.kr/products/40833
Nike,Nike Dunk Low Retro Wolf Grey,나이키 덩크 로우 레트로 울프 그레이,50694,DJ6188-001,22/02/05,PURE PLATINUM/WHITE/WOLF GREY,"129,000원","299,000",1.2만,263,https://kream.co.kr/products/50694
Jordan,Jordan 3 Retro Cardinal Red,조던 3 레트로 카디널 레드,51417,CT8532-126,22/02/21,WHITE/LIGHT CURRY/CARDINAL RED/CEMENT GREY,"239,000원","247,000",916,33,https://kream.co.kr/products/51417
Nike,Nike Dunk Low Retro PRM Halloween,나이키 덩크 로우 레트로 프리미엄 할로윈,43374,DD3357-100,22/01/18,SAIL/STARFISH-BLACK,"129,000원","315,000",1.8만,720,https://kream.co.kr/products/43374
Nike,Nike Dunk Low Retro Championship Court Purple,나이키 덩크 로우 레트로 챔피언쉽 코트 퍼플,47887,DD1391-104,22/02/11,WHITE/COURT PURPLE,"129,000원","229,000",1.2만,464,https://kream.co.kr/products/47887
Jordan,(W) Jordan 1 Low Black University Blue,(W) 조던 1 로우 블랙 유니버시티 블루,46732,DC0774-041,21/12/11,BLACK/UNIVERSITY BLUE-WHITE,"129,000원","276,000",1.8만,141,https://kream.co.kr/products/46732
Nike,Nike Air Force 1 '07 Low White,나이키 에어포스 1 '07 로우 화이트,12831,315122-111/CW2288-111,-,WHITE/WHITE,"129,000원","128,000",4.7만,"2,952",https://kream.co.kr/products/12831
New Balance,New Balance 993 Made in USA Grey - D Standard,뉴발란스 993 메이드 인 USA 그레이 - D 스탠다드,23852,MR993GL,18/08/21,GREY/WHITE,"$155 (약 184,600원)","270,000",2만,998,https://kream.co.kr/products/23852
Nike,Nike x Peaceminusone Kwondo1 White,나이키 x 피스마이너스원 퀀도1 화이트,45030,DH2482-100,21/12/03,WHITE/WHITE-WHITE,"219,000원","357,000",2.1만,"1,767",https://kream.co.kr/products/45030
Jordan,Jordan 1 Retro High OG University Blue,조던 1 레트로 하이 OG 유니버시티 블루,27986,555088-134,21/03/06,WHITE/UNIVERSITY BLUE/BLACK,"199,000원","570,000",3.3만,"4,297",https://kream.co.kr/products/27986
Sony,Sony Playstation 5 Blu-ray Edition (SIEK 220V),소니 플레이스테이션 5 블루레이 에디션 (국내 정식 발매 제품),32975,-,20/11/12,WHITE,"628,000원","779,000","1,741",40,https://kream.co.kr/products/32975
Jordan,(W) Jordan 1 Mid Wolf Grey,(W) 조던 1 미드 울프 그레이,37241,BQ6472-105,21/06/30,WHITE/ALUMINUM-WOLF GREY,"139,000원","279,000",4.1만,649,https://kream.co.kr/products/37241
Jordan,Jordan 1 High 85 College Navy,조던 1 하이 85 컬리지 네이비,51017,BQ4422-400,22/02/16,COLLEGE NAVY/SUMMIT WHITE-TECH GREY,"229,000원","498,000","6,960",94,https://kream.co.kr/products/51017
Jordan,Jordan 1 Low Golf Chicago,조던 1 로우 골프 시카고,48708,DD9315-600,22/01/14,VARSITY RED/BLACK-WHITE,"179,000원","537,000","6,175",220,https://kream.co.kr/products/48708
